Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:04:21, db844d42-0243-4625-af39-a13946154dd7, /api/v1/visits, GET, BASIC, 656ms, CPU Load: 65.00%, Memory Load: 3.588829GB
2024-09-06 20:04:21, 8ee7ce10-f618-4109-9794-f077da34349b, /api/v1/visits, GET, BASIC, 606ms, CPU Load: 65.00%, Memory Load: 3.588829GB
2024-09-06 20:04:16, ae0bf9be-38c9-404b-9478-f68112a4decd, /api/v1/pets/types, GET, BASIC, 232ms, CPU Load: 90.48%, Memory Load: 3.582340GB
2024-09-06 20:04:21, 3142955c-b8c0-4eca-b638-e3bb155eb6a6, /api/v1/visits, GET, BASIC, 496ms, CPU Load: 65.00%, Memory Load: 3.588829GB
2024-09-06 20:04:21, ce9189cf-dfc8-4dc9-b77b-2aec41765cb5, /api/v1/visits, GET, BASIC, 559ms, CPU Load: 65.00%, Memory Load: 3.588829GB
2024-09-06 20:04:16, b78c7b17-cee7-408d-838e-73660927aae9, /api/v1/pets/types, GET, BASIC, 90ms, CPU Load: 90.48%, Memory Load: 3.582340GB
2024-09-06 20:04:16, bbe77d54-2109-4c0c-b91b-afc8991ca4ca, /api/v1/pets/types, GET, BASIC, 103ms, CPU Load: 90.48%, Memory Load: 3.582340GB
2024-09-06 20:04:16, b9130a7c-7288-495c-9d91-0e7044ab751b, /api/v1/pets/types, GET, BASIC, 145ms, CPU Load: 90.48%, Memory Load: 3.582340GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:04:56, ade5121e-bbd0-4a14-9645-9b3b2956c02a, /api/v1/visits, GET, BASIC, 375ms, CPU Load: 0.00%, Memory Load: 3.554516GB
2024-09-06 20:05:01, 73926862-6fa1-4b45-a22a-d5b9d7a44bbc, /api/v1/auth/signin, POST, null, 302ms, CPU Load: 46.67%, Memory Load: 3.558178GB
2024-09-06 20:05:01, 72c98c7d-17d9-498d-aede-9d0ce9d1b44b, /api/v1/auth/signup, POST, null, 577ms, CPU Load: 46.67%, Memory Load: 3.558178GB
2024-09-06 20:04:51, 234a3f8e-fa93-430e-ac74-2623603de55e, /api/v1/visits, GET, BASIC, 336ms, CPU Load: 2.56%, Memory Load: 3.546402GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:05:21, 97521510-4add-4d72-9dcc-fea794453254, /api/v1/pets, POST, BASIC, 372ms, CPU Load: 0.00%, Memory Load: 3.569233GB
2024-09-06 20:05:26, ebfe2b2e-29bb-44ea-9745-3354da9a3a30, /api/v1/visits, GET, BASIC, 474ms, CPU Load: 40.91%, Memory Load: 3.576683GB
2024-09-06 20:05:31, 85a4d284-dbe1-4c60-b460-e593fc186ecb, /api/v1/auth/signup, POST, null, 578ms, CPU Load: 45.83%, Memory Load: 3.576683GB
2024-09-06 20:05:11, b7acbe5a-f5aa-4e38-ac5c-41a49bf396e6, /api/v1/visits, GET, BASIC, 332ms, CPU Load: 0.00%, Memory Load: 3.567070GB
2024-09-06 20:05:31, a5229a81-ed4b-46e3-9d0e-24af4546b9af, /api/v1/auth/signin, POST, null, 297ms, CPU Load: 45.83%, Memory Load: 3.576683GB
2024-09-06 20:05:16, 0aca69e5-1c69-4b1b-8e13-d63323b0e8b0, /api/v1/visits, GET, BASIC, 262ms, CPU Load: 0.00%, Memory Load: 3.567310GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:05:46, 1e10b65b-2c5b-4e9c-9d15-7378e849cd79, /api/v1/pets/239, DELETE, BASIC, 79ms, CPU Load: 52.17%, Memory Load: 3.577164GB
2024-09-06 20:05:41, 01dcad27-a8bf-4710-8a0f-2001e8468cca, /api/v1/visits, GET, BASIC, 507ms, CPU Load: 0.00%, Memory Load: 3.576923GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:06:16, 95ded5ed-58f4-4543-960a-0c32796011e6, /api/v1/pets, GET, GOLD, 227ms, CPU Load: 55.00%, Memory Load: 3.574902GB
